sl_id,sl_store,sl_address,sl_address2,sl_city,sl_state,sl_zip,sl_country,sl_latitude,sl_longitude,sl_tags,sl_description,sl_email,sl_url,sl_hours,sl_phone,sl_fax,sl_image,sl_private,sl_neat_title,sl_linked_postid,sl_pages_url,sl_option_value,sl_lastupdated
,"JCT Mechanical, Inc.",230 East Ave K-4 Unit 1,,Lancaster,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jctmec.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jctmec.myhvacshop.com/services/,,3/23/2017 4:33:09
,JD Mechanical,39221 Foxholm Dr.,,Palmdale,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jdmech.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jdmech.myhvacshop.com/services/,,3/24/2017 4:33:09
,JDM Sheet Metal and Htg A/C,23472 Los Ranchos Dr,,Tracy,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jdmsmt.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jdmsmt.myhvacshop.com/services/,,3/25/2017 4:33:09
,JDP A/C and Heating,13642 Dawson Street,,Garden Grove,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jdpair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jdpair.myhvacshop.com/services/,,3/26/2017 4:33:09
,Jerry,9717 Airport Vista Road,,Santee,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://www.jerrysheatandair.com/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://www.jerrysheatandair.com/,,3/27/2017 4:33:09
,Jesse's Heating and Air,11681 Burbank Blvd,,North Hollywood,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jesse.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jesse.myhvacshop.com/services/,,3/28/2017 4:33:09
,"Jetson Mechanical, Inc.",16840 Joleen Way Unit D-1,,Morgan Hill,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jetson.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jetson.myhvacshop.com/services/,,3/29/2017 4:33:09
,JF Construction,33841 Calle De Bonanza,,San Juan Capistrano,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jfconstruction.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jfconstruction.myhvacshop.com/services/,,3/30/2017 4:33:09
,J.F. Heating,7686 Eagle Ridge Ct,,San Diego,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jfheat.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jfheat.myhvacshop.com/services/,,3/31/2017 4:33:09
,JHF A/C and Htg,5104 Denny Ave # 6,,North Hollywood,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jhfac.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jhfac.myhvacshop.com/services/,,4/1/2017 4:33:09
,Jim's Heating and A/C,105 E Stadium Dr,,Stockton,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jimsheat.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jimsheat.myhvacshop.com/services/,,4/2/2017 4:33:09
,J and J Air Conditioning Inc,1086 N. 11th Street,,San Jose,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jjairc.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jjairc.myhvacshop.com/services/,,4/3/2017 4:33:09
,JandJ Heating and Cooling Inc,3464 W. Ashcroft,,Fresno,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jjheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jjheating.myhvacshop.com/services/,,4/4/2017 4:33:09
,JandJ HVAC,1322 Leopard Court,,Palmdale,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jjhvac.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jjhvac.myhvacshop.com/services/,,4/5/2017 4:33:09
,JJ's HVAC,993 Whitfird Court,,Galt,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jjshvac.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jjshvac.myhvacshop.com/services/,,4/6/2017 4:33:09
,J and L Air Systems,277 E Loop Dr,,Camarillo,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jlairs.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jlairs.myhvacshop.com/services/,,4/7/2017 4:33:09
,Jesse L. Johnson Mechanic,8607 West Linwood Ave.,,Turlock,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jljmech.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jljmech.myhvacshop.com/services/,,4/8/2017 4:33:09
,Jesse L. Johnson Mechanic,8607 West Linwood Ave,,Turlock,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jljmechmer.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jljmechmer.myhvacshop.com/services/,,4/9/2017 4:33:09
,JM Heating,1165 Lois Circle,,La Verne,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jmheat.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jmheat.myhvacshop.com/services/,,4/10/2017 4:33:09
,JM Heating and Air Conditioning,10149 1/2 Aiminta Street,,Sun Valley,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jmheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jmheating.myhvacshop.com/services/,,4/11/2017 4:33:09
,J M Heating and Air,1422 North Rose Street,,Burbank,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jmheatingandair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jmheatingandair.myhvacshop.com/services/,,4/12/2017 4:33:09
,J M and J Plumbing Htg A/c,20474 Waalew Rd,,Apple Valley,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jmjplb.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jmjplb.myhvacshop.com/services/,,4/13/2017 4:33:09
,JMS A/C and Heating,7640 Bornet Avenue,,Van Nuys,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jmsaircond.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jmsaircond.myhvacshop.com/services/,,4/14/2017 4:33:09
,Joe Bryson AirPro Heating and Air Cond,835 East Miner Avenue,,Stockton,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://joebryson.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://joebryson.myhvacshop.com/services/,,4/15/2017 4:33:09
,Joe Carlos Plumbing,1675 Superior Avenue,,Costa Mesa,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://joecarlosplum.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://joecarlosplum.myhvacshop.com/services/,,4/16/2017 4:33:09
,Joel L. Coleman - Coleman AIr Cond,8107 Bianca Avenue,,Northridge,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://joelcoleman.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://joelcoleman.myhvacshop.com/services/,,4/17/2017 4:33:09
,Johnson HeatingandAirCondtg,4501 OHara Ave Suite D,,Brentwood,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://johnhe.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://johnhe.myhvacshop.com/services/,,4/18/2017 4:33:09
,John Lee,1555 Tuna Cyn Rd,,Topanga,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://johnlee.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://johnlee.myhvacshop.com/services/,,4/19/2017 4:33:09
,Johnny's A/C and Heating,2074 Tapo St.,,Simi Valley,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://johnny.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://johnny.myhvacshop.com/services/,,4/20/2017 4:33:09
,Johnstone Sply of Ventura,5960 Valentine Rd Unit 3,,Ventura,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://johns3.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://johns3.myhvacshop.com/services/,,4/21/2017 4:33:09
,Johnstone Supply of LA,1433 Venice Blvd,,Los Angeles,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://johns4.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://johns4.myhvacshop.com/services/,,4/22/2017 4:33:09
,Johnstone Supply,8040 E Slauson Ave,,Montebello,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://johns6.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://johns6.myhvacshop.com/services/,,4/23/2017 4:33:09
,"Johnson Controls, Inc",843 Auburn Ct.,,Fremont,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://johns7.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://johns7.myhvacshop.com/services/,,4/24/2017 4:33:09
,Johnstone Supply San Bern,485 S. I St.,,San Bernardino,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://johnsanbern.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://johnsanbern.myhvacshop.com/services/,,4/25/2017 4:33:09
,Johnson Air MechanicalInc,9265 Dowdy Ste 109,,San Diego,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://johnso.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://johnso.myhvacshop.com/services/,,4/26/2017 4:33:09
,Johnstone Supply,8639 Tamarack Ave,,Sun Valley,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://johnst.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://johnst.myhvacshop.com/services/,,4/27/2017 4:33:09
,John Vanlom Heating and Air Conditioning,22300 4th Avenue,,Stevinson,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://johnvanlom.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://johnvanlom.myhvacshop.com/services/,,4/28/2017 4:33:09
,John's Service Plus,8236 Kyle St,,Sunland,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://johser.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://johser.myhvacshop.com/services/,,4/29/2017 4:33:09
,AIR - NERGY HVAC,561 Conifer Drive,,Palmdale,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jorgezendejas.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jorgezendejas.myhvacshop.com/services/,,4/30/2017 4:33:09
,Joseph's Electric Service,3812 Avocado Street,,Irvine,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://josephselectric.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://josephselectric.myhvacshop.com/services/,,5/1/2017 4:33:09
,Josett Heating and Cooling,27934 Gibson Place,,Santa Clarita,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://josett.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://josett.myhvacshop.com/services/,,5/2/2017 4:33:09
,Journey Air condtg Co.Inc,821 East 21 St,,Bakersfield,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://journe.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://journe.myhvacshop.com/services/,,5/3/2017 4:33:09
,J P Gorman,2072 Camp Whitney Circle,,Rocklin,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jpgorm.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jpgorm.myhvacshop.com/services/,,5/4/2017 4:33:09
,JP Heating and Air Condtioning,2224 Cornflorwer Way,,Palmdale,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jpheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jpheating.myhvacshop.com/services/,,5/5/2017 4:33:09
,J R Putman Inc,3169 Fitzgerald Rd,,Rancho Cordova,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jrputman.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jrputman.myhvacshop.com/services/,,5/6/2017 4:33:09
,J's A/C Heating SevandInst,15855 E Edna Pl #9,,Irwindale,CA,,USA,,,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://jsairc.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://jsairc.myhvacshop.com/services/,,5/7/2017 4:33:09
